FILIAL;NUMNOTA;SERIE;EMISSAO;CODCLI;CODPROD;QUANT;VLRUNIT;VLRTOTAL;CFOP;COND_PGTO
01;100236;1;09/01/2025;000368;PA00453;16;18,19;291,04;5102;30 DD
01;100237;1;09/01/2025;000182;PA00058;8;37,24;297,92;6102;28/35/42
01;100238;1;09/01/2025;000372;PA00475;12;27,57;330,84;5102;28 DD
02;500108;1;09/01/2025;000377;PA00050;9;31,49;283,41;6102;30 DD
01;100239;1;09/01/2025;000016;PA00430;2;11,41;22,82;6102;À VISTA
02;500109;1;09/01/2025;000311;PA00039;1;13,85;13,85;6102;28 DD
01;100240;1;09/01/2025;000401;PA00567;7;59,25;414,75;5102;28/35/42
01;100241;1;09/01/2025;000455;PA00069;3;40,29;120,87;5102;30 DD
02;500110;1;09/01/2025;000041;PA00052;2;21,92;43,84;6102;À VISTA
01;100242;1;09/01/2025;000043;PA00207;11;13,74;151,14;5102;28 DD
01;100243;1;09/01/2025;000210;PA00594;6;35,42;212,52;6102;À VISTA
01;100244;1;09/01/2025;000373;PA00041;2;38,27;76,54;5102;À VISTA
02;500111;1;09/01/2025;000050;PA00449;2;13,26;26,52;5102;30 DD
01;100245;1;09/01/2025;000498;PA00300;3;40,22;120,66;6102;28/35/42
01;100246;1;09/01/2025;000357;PA00407;2;8,91;17,82;6102;28 DD
02;500112;1;09/01/2025;000005;PA00457;12;29,39;352,68;6102;À VISTA
01;100247;1;09/01/2025;000368;PA00545;5;27,11;135,55;6102;28/35/42
01;100248;1;09/01/2025;000201;PA00170;3;36,95;110,85;5102;28/35/42
01;100249;1;09/01/2025;000078;PA00487;20;23,15;463,00;5102;28 DD
01;100250;1;10/01/2025;000448;PA00069;1;40,29;40,29;5102;28/35/42
02;500113;1;10/01/2025;000041;PA00002;4;43,68;174,72;5102;28 DD
02;500114;1;10/01/2025;000423;PA00413;1;4,37;4,37;6102;À VISTA
01;100251;1;10/01/2025;000157;PA00360;3;52,23;156,69;5102;28/35/42
02;500115;1;10/01/2025;000187;PA00346;7;54,29;380,03;6102;À VISTA
01;100252;1;10/01/2025;000436;PA00396;1;62,66;62,66;6102;À VISTA
01;100253;1;10/01/2025;000054;PA00038;1;40,97;40,97;5102;À VISTA
01;100254;1;10/01/2025;000067;PA00231;2;12,32;24,64;6102;30 DD
01;100255;1;10/01/2025;000341;PA00489;12;33,26;399,12;5102;28/35/42
02;500116;1;10/01/2025;000364;PA00519;7;6,56;45,92;6102;30 DD
01;100256;1;10/01/2025;000101;PA00299;28;30,19;845,32;5102;À VISTA
02;500117;1;10/01/2025;000349;PA00582;2;49,28;98,56;5102;28 DD
01;100257;1;10/01/2025;000161;PA00350;3;16,99;50,97;6102;28/35/42
02;500118;1;10/01/2025;000011;PA00574;2;51,63;103,26;5102;28/35/42
02;500119;1;10/01/2025;000120;PA00398;9;23,55;211,95;5102;28/35/42
01;100258;1;10/01/2025;000074;PA00489;3;33,26;99,78;5102;28 DD
01;100259;1;10/01/2025;000214;PA00506;13;13,26;172,38;6102;28 DD
01;100260;1;10/01/2025;000216;PA00177;13;14,64;190,32;6102;30 DD
02;500120;1;10/01/2025;000179;PA00091;25;47,02;1175,50;6102;30 DD
01;100261;1;10/01/2025;000453;PA00049;1;50,53;50,53;5102;30 DD
02;500121;1;10/01/2025;000179;PA00598;25;15,46;386,50;5102;28 DD
02;500122;1;10/01/2025;000086;PA00423;5;25,43;127,15;6102;30 DD
01;100262;1;10/01/2025;000472;PA00267;3;32,69;98,07;5102;30 DD
02;500123;1;10/01/2025;000319;PA00339;7;25,87;181,09;6102;30 DD
02;500124;1;10/01/2025;000474;PA00486;8;4,90;39,20;5102;À VISTA
01;100263;1;10/01/2025;000215;PA00258;1;48,16;48,16;5102;30 DD
01;100264;1;10/01/2025;961205;PA00238;2;26,32;52,64;5102;30 DD
01;100265;1;10/01/2025;000148;PA00407;12;8,91;106,92;6102;28/35/42
01;100266;1;10/01/2025;000481;PA00596;4;46,29;185,16;5102;30 DD
02;500125;1;10/01/2025;000124;PA00518;1;38,55;38,55;5102;À VISTA
01;100267;1;10/01/2025;000465;PA00188;1;35,24;35,24;6102;30 DD
01;100268;1;10/01/2025;000154;PA00180;1;24,00;24,00;5102;30 DD
02;500126;1;10/01/2025;000383;PA00245;3;44,89;134,67;6102;À VISTA
02;500127;1;10/01/2025;000323;PA00388;5;56,74;283,70;6102;28/35/42
02;500128;1;10/01/2025;000387;PA00402;6;21,03;126,18;5102;À VISTA
02;500129;1;10/01/2025;000093;PA00184;11;11,79;129,69;6102;À VISTA
02;500130;1;10/01/2025;000500;PA00376;1;51,81;51,81;6102;30 DD
01;100269;1;10/01/2025;000248;PA00444;2;13,80;27,60;5102;À VISTA
01;100270;1;10/01/2025;000036;PA00046;6;5,12;30,72;6102;28 DD
02;500131;1;10/01/2025;000343;PA00100;5;47,98;239,90;6102;À VISTA
01;100271;1;10/01/2025;000038;PA00167;2;30,53;61,06;6102;28/35/42
02;500132;1;10/01/2025;000323;PA00305;2;49,53;99,06;6102;À VISTA
02;500133;1;10/01/2025;000359;PA00212;5;27,84;139,20;5102;À VISTA
02;500134;1;10/01/2025;000093;PA00558;23;38,26;879,98;6102;28 DD
01;100272;1;10/01/2025;000052;PA00457;10;27,92;279,20;6102;28 DD
01;100273;1;10/01/2025;000062;PA00012;14;34,97;489,58;5102;28/35/42
02;500135;1;10/01/2025;000329;PA00557;1;62,30;62,30;6102;28 DD
02;500136;1;10/01/2025;000371;PA00439;6;7,66;45,96;5102;30 DD
01;100274;1;10/01/2025;000459;PA00326;1;40,24;40,24;6102;À VISTA
01;100275;1;10/01/2025;000146;PA00287;3;62,15;186,45;5102;À VISTA
01;100276;1;10/01/2025;000045;PA00038;28;43,13;1207,64;6102;À VISTA
01;100277;1;10/01/2025;000312;PA00163;2;12,96;25,92;5102;À VISTA
01;100278;1;10/01/2025;000417;PA00517;7;46,93;328,51;6102;28 DD
01;100279;1;10/01/2025;000362;PA00456;10;26,99;269,90;6102;28 DD
02;500137;1;10/01/2025;000242;PA00594;10;37,28;372,80;5102;28 DD
01;100280;1;10/01/2025;000121;PA00578;5;79,69;398,45;6102;30 DD
02;500138;1;11/01/2025;000168;PA00502;13;47,87;622,31;6102;À VISTA
02;500139;1;11/01/2025;000470;PA00373;2;13,25;26,50;6102;28 DD
02;500140;1;11/01/2025;000048;PA00183;2;34,78;69,56;5102;28 DD
01;100281;1;11/01/2025;000006;PA00214;3;14,41;43,23;6102;28 DD
02;500141;1;11/01/2025;000451;PA00135;2;10,29;20,58;5102;À VISTA
02;500142;1;11/01/2025;000406;PA00122;8;23,24;185,92;5102;28/35/42
01;100282;1;11/01/2025;000266;PA00004;9;29,13;262,17;5102;28/35/42
02;500143;1;11/01/2025;000120;PA00037;4;19,44;77,76;5102;30 DD
02;500144;1;11/01/2025;000387;PA00152;7;17,91;125,37;5102;28/35/42
01;100283;1;11/01/2025;000073;PA00240;7;42,17;295,19;5102;28 DD
01;100284;1;11/01/2025;000200;PA00414;10;9,65;96,50;5102;À VISTA
01;100285;1;11/01/2025;000077;PA00337;7;77,65;543,55;6102;30 DD
01;100286;1;11/01/2025;000188;PA00273;1;42,25;42,25;6102;À VISTA
01;100287;1;11/01/2025;000002;PA00166;1;28,39;28,39;5102;À VISTA
01;100288;1;11/01/2025;000220;PA00435;1;21,77;21,77;5102;28 DD
01;100289;1;11/01/2025;000215;PA00146;14;7,63;106,82;5102;À VISTA
02;500145;1;11/01/2025;000492;PA00336;3;27,37;82,11;6102;28/35/42
02;500146;1;11/01/2025;000177;PA00256;12;13,24;158,88;5102;30 DD
02;500147;1;11/01/2025;000261;PA00417;1;23,90;23,90;5102;À VISTA
01;100290;1;11/01/2025;000070;PA00429;5;14,58;72,90;6102;À VISTA
01;100291;1;11/01/2025;000128;PA00230;23;32,78;753,94;5102;28 DD
01;100292;1;11/01/2025;000101;PA00545;36;28,54;1027,44;5102;30 DD
02;500148;1;11/01/2025;000487;PA00277;1;32,18;32,18;5102;30 DD
01;100293;1;11/01/2025;000057;PA00346;1;54,29;54,29;6102;30 DD
01;100294;1;11/01/2025;000321;PA00232;12;44,37;532,44;5102;28 DD
01;100295;1;11/01/2025;000414;PA00208;1;13,00;13,00;5102;28 DD
01;100296;1;11/01/2025;000468;PA00046;2;5,12;10,24;6102;30 DD
01;100297;1;11/01/2025;000353;PA00098;6;51,00;306,00;6102;28/35/42
02;500149;1;11/01/2025;000081;PA00291;9;48,46;436,14;5102;À VISTA
01;100298;1;11/01/2025;000459;PA00090;1;10,39;10,39;5102;28 DD
01;100299;1;11/01/2025;000255;PA00381;3;26,22;78,66;6102;28 DD
02;500150;1;11/01/2025;926819;PA00392;1;20,88;20,88;5102;30 DD
01;100300;1;11/01/2025;000448;PA00184;9;11,79;106,11;5102;À VISTA
01;100301;1;11/01/2025;000006;PA00387;4;47,68;190,72;6102;28/35/42
01;100302;1;11/01/2025;000360;PA00352;2;21,32;42,64;5102;30 DD
02;500151;1;11/01/2025;000379;PA00039;3;13,85;41,55;6102;28/35/42
01;100303;1;11/01/2025;000336;PA00265;17;31,64;537,88;5102;À VISTA
01;100304;1;12/01/2025;000301;PA00438;1;25,17;25,17;6102;28/35/42
02;500152;1;12/01/2025;000280;PA00512;6;8,47;50,82;5102;28/35/42
01;100305;1;12/01/2025;000462;PA00369;3;43,98;131,94;5102;À VISTA
01;100306;1;12/01/2025;000286;PA00238;5;29,41;147,05;6102;30 DD
01;100307;1;12/01/2025;000389;PA00579;4;27,10;108,40;5102;28 DD
01;100308;1;12/01/2025;937244;PA00352;5;21,32;106,60;6102;À VISTA
01;100309;1;12/01/2025;000277;PA00524;3;26,14;78,42;5102;28 DD
01;100310;1;12/01/2025;000146;PA00577;19;20,31;385,89;6102;30 DD
01;100311;1;12/01/2025;000496;PA00221;10;39,02;390,20;5102;À VISTA
01;100312;1;12/01/2025;000477;PA00237;24;33,45;802,80;6102;28/35/42
02;500153;1;12/01/2025;000108;PA00484;3;25,59;76,77;6102;28/35/42
02;500154;1;12/01/2025;000311;PA00329;1;36,77;36,77;6102;À VISTA
02;500155;1;12/01/2025;000034;PA00272;1;30,15;30,15;5102;28/35/42
02;500156;1;12/01/2025;000273;PA00312;1;39,38;39,38;5102;30 DD
01;100313;1;12/01/2025;000495;PA00146;1;6,83;6,83;6102;30 DD
01;100314;1;13/01/2025;000339;PA00542;1;40,32;40,32;5102;30 DD
02;500157;1;13/01/2025;000165;PA00029;1;29,33;29,33;5102;30 DD
01;100315;1;13/01/2025;000206;PA00314;4;32,44;129,76;6102;30 DD
02;500158;1;13/01/2025;000051;PA00076;1;36,19;36,19;6102;28 DD
01;100316;1;13/01/2025;000142;PA00262;7;34,79;243,53;6102;À VISTA
01;100317;1;13/01/2025;000358;PA00375;5;35,51;177,55;6102;30 DD
02;500159;1;13/01/2025;000275;PA00058;5;29,79;148,95;6102;30 DD
01;100318;1;13/01/2025;000464;PA00420;12;12,11;145,32;5102;28 DD
01;100319;1;13/01/2025;000115;PA00273;1;42,25;42,25;5102;À VISTA
01;100320;1;13/01/2025;000101;PA00043;23;7,64;175,72;5102;À VISTA
01;100321;1;13/01/2025;000367;PA00508;1;17,68;17,68;5102;30 DD
01;100322;1;13/01/2025;000477;PA00095;6;48,23;289,38;6102;28 DD
02;500160;1;13/01/2025;000168;PA00272;3;30,15;90,45;6102;À VISTA
01;100323;1;13/01/2025;000182;PA00466;32;28,52;912,64;5102;28 DD
01;100324;1;13/01/2025;000027;PA00398;8;22,37;178,96;5102;28 DD
01;100325;1;13/01/2025;000103;PA00428;9;32,91;296,19;6102;28/35/42
01;100326;1;13/01/2025;000453;PA00399;3;54,42;163,26;6102;28 DD
01;100327;1;13/01/2025;000489;PA00089;13;31,21;405,73;6102;28 DD
02;500161;1;13/01/2025;000243;PA00129;1;13,13;13,13;6102;À VISTA
02;500162;1;13/01/2025;000423;PA00414;3;9,17;27,51;6102;28 DD
01;100328;1;13/01/2025;000098;PA00563;1;51,38;51,38;6102;28 DD
02;500163;1;13/01/2025;000323;PA00378;5;29,67;148,35;5102;28 DD
01;100329;1;13/01/2025;000454;PA00493;6;21,80;130,80;6102;28 DD
01;100330;1;13/01/2025;000158;PA00327;11;52,28;575,08;6102;28 DD
02;500164;1;13/01/2025;000317;PA00338;1;19,94;19,94;6102;28 DD
01;100331;1;13/01/2025;000368;PA00249;13;24,40;317,20;6102;28 DD
01;100332;1;13/01/2025;000065;PA00369;1;41,66;41,66;6102;30 DD
01;100333;1;13/01/2025;000118;PA00540;11;29,92;329,12;6102;28/35/42
01;100334;1;13/01/2025;000298;PA00405;2;16,17;32,34;5102;28 DD
01;100335;1;13/01/2025;000118;PA00406;3;26,31;78,93;5102;28/35/42
01;100336;1;13/01/2025;000074;PA00584;9;82,08;738,72;5102;28/35/42
01;100337;1;13/01/2025;000074;PA00462;5;15,96;79,80;6102;28 DD
01;100338;1;13/01/2025;000389;PA00487;12;25,72;308,64;6102;28/35/42
01;100339;1;13/01/2025;000220;PA00567;8;56,29;450,32;6102;28 DD
02;500165;1;13/01/2025;000279;PA00484;15;25,59;383,85;6102;30 DD
01;100340;1;13/01/2025;000315;PA00538;8;20,35;162,80;6102;28 DD
01;100341;1;13/01/2025;000146;PA00094;14;32,50;455,00;5102;30 DD
02;500166;1;14/01/2025;000318;PA00213;1;8,45;8,45;6102;30 DD
02;500167;1;14/01/2025;000475;PA00228;13;27,53;357,89;6102;30 DD
01;100342;1;14/01/2025;000362;PA00308;19;65,19;1238,61;5102;30 DD
02;500168;1;14/01/2025;000149;PA00362;1;13,08;13,08;6102;À VISTA
02;500169;1;14/01/2025;000307;PA00137;3;21,15;63,45;5102;28/35/42
01;100343;1;14/01/2025;000372;PA00027;5;48,14;240,70;5102;28 DD
01;100344;1;14/01/2025;000097;PA00403;3;26,19;78,57;5102;À VISTA
02;500170;1;14/01/2025;000476;PA00269;20;12,64;252,80;5102;À VISTA
01;100345;1;14/01/2025;000101;PA00388;15;59,73;895,95;6102;28/35/42
01;100346;1;14/01/2025;000016;PA00039;2;11,08;22,16;5102;30 DD
02;500171;1;14/01/2025;000262;PA00015;2;34,81;69,62;6102;28/35/42
01;100347;1;14/01/2025;000231;PA00338;6;23,46;140,76;5102;30 DD
02;500172;1;14/01/2025;000071;PA00159;3;40,43;121,29;5102;28 DD
01;100348;1;14/01/2025;000237;PA00254;3;41,24;123,72;5102;28/35/42
01;100349;1;14/01/2025;000122;PA00049;4;50,53;202,12;6102;28 DD
01;100350;1;14/01/2025;000404;PA00391;9;27,62;248,58;5102;À VISTA
01;100351;1;14/01/2025;000244;PA00113;11;20,15;221,65;6102;28 DD
01;100352;1;14/01/2025;000258;PA00095;10;48,23;482,30;5102;28/35/42
01;100353;1;14/01/2025;000067;PA00100;2;47,98;95,96;6102;28/35/42
01;100354;1;14/01/2025;000472;PA00546;1;25,84;25,84;6102;28 DD
01;100355;1;14/01/2025;939139;PA00477;1;27,67;27,67;6102;30 DD
01;100356;1;14/01/2025;000293;PA00191;1;10,86;10,86;6102;À VISTA
02;500173;1;14/01/2025;000387;PA00251;6;20,31;121,86;5102;28 DD
01;100357;1;14/01/2025;000257;PA00573;15;30,30;454,50;6102;À VISTA
01;100358;1;14/01/2025;000145;PA00310;4;19,14;76,56;5102;28/35/42
01;100359;1;14/01/2025;000322;PA00310;18;21,27;382,86;5102;28 DD
02;500174;1;14/01/2025;000359;PA00261;19;40,74;774,06;6102;28/35/42
01;100360;1;14/01/2025;000064;PA00269;18;14,04;252,72;6102;28/35/42
01;100361;1;14/01/2025;000115;PA00330;6;56,82;340,92;6102;À VISTA
01;100362;1;14/01/2025;000082;PA00472;6;10,87;65,22;6102;30 DD
02;500175;1;14/01/2025;000010;PA00596;9;46,29;416,61;5102;28/35/42
02;500176;1;14/01/2025;000311;PA00148;6;10,85;65,10;5102;28 DD
02;500177;1;14/01/2025;000500;PA00314;1;27,57;27,57;6102;À VISTA
01;100363;1;14/01/2025;000122;PA00139;1;16,68;16,68;6102;28 DD
02;500178;1;14/01/2025;000466;PA00404;9;32,12;289,08;5102;À VISTA
02;500179;1;14/01/2025;000179;PA00130;1;23,07;23,07;6102;30 DD
01;100364;1;14/01/2025;000454;PA00527;13;57,46;746,98;5102;À VISTA
01;100365;1;14/01/2025;000045;PA00023;7;32,86;230,02;5102;À VISTA
02;500180;1;14/01/2025;000144;PA00314;2;32,44;64,88;5102;À VISTA
02;500181;1;14/01/2025;000421;PA00571;12;40,83;489,96;5102;28/35/42
01;100366;1;14/01/2025;000452;PA00134;17;22,27;378,59;6102;28/35/42
01;100367;1;14/01/2025;000400;PA00232;10;39,93;399,30;6102;30 DD
01;100368;1;14/01/2025;000342;PA00274;7;39,10;273,70;6102;28/35/42
01;100369;1;14/01/2025;000141;PA00489;3;29,93;89,79;5102;28 DD
01;100370;1;14/01/2025;000495;PA00546;1;23,12;23,12;5102;28 DD
01;100371;1;14/01/2025;000288;PA00245;12;50,17;602,04;6102;À VISTA
02;500182;1;14/01/2025;000406;PA00393;21;35,98;755,58;6102;28 DD
01;100372;1;14/01/2025;000184;PA00330;3;56,82;170,46;5102;28 DD
02;500183;1;14/01/2025;000466;PA00196;16;20,42;326,72;5102;28 DD
02;500184;1;14/01/2025;000311;PA00264;7;58,67;410,69;6102;28 DD
01;100373;1;14/01/2025;000356;PA00449;22;12,56;276,32;6102;28/35/42
01;100374;1;14/01/2025;000067;PA00363;1;18,82;18,82;6102;À VISTA
01;100375;1;14/01/2025;000193;PA00575;10;59,72;597,20;5102;28/35/42
01;100376;1;15/01/2025;000064;PA00520;4;60,54;242,16;6102;28/35/42
01;100377;1;15/01/2025;000293;PA00023;1;31,22;31,22;6102;À VISTA
01;100378;1;15/01/2025;000338;PA00485;1;9,29;9,29;5102;À VISTA
01;100379;1;15/01/2025;000489;PA00080;9;14,32;128,88;6102;À VISTA
02;500185;1;15/01/2025;000351;PA00076;1;42,58;42,58;5102;28 DD
01;100380;1;15/01/2025;000305;PA00166;3;31,73;95,19;5102;À VISTA
01;100381;1;15/01/2025;000302;PA00181;4;20,31;81,24;5102;28/35/42
02;500186;1;15/01/2025;000123;PA00229;10;30,29;302,90;6102;30 DD
01;100382;1;15/01/2025;000171;PA00543;1;11,19;11,19;5102;30 DD
02;500187;1;15/01/2025;000311;PA00435;35;21,77;761,95;5102;28 DD
01;100383;1;15/01/2025;000063;PA00235;1;27,04;27,04;5102;28 DD
01;100384;1;15/01/2025;000136;PA00180;3;26,67;80,01;5102;À VISTA
01;100385;1;15/01/2025;000075;PA00229;10;30,29;302,90;6102;28 DD
01;100386;1;15/01/2025;000015;PA00436;6;29,40;176,40;5102;À VISTA
01;100387;1;15/01/2025;000214;PA00517;8;46,93;375,44;6102;30 DD
02;500188;1;15/01/2025;000172;PA00526;3;62,86;188,58;6102;À VISTA
02;500189;1;15/01/2025;000280;PA00320;5;50,39;251,95;6102;30 DD
01;100388;1;15/01/2025;000183;PA00118;15;40,65;609,75;5102;28/35/42
01;100389;1;15/01/2025;000035;PA00110;1;23,91;23,91;5102;30 DD
01;100390;1;15/01/2025;000430;PA00405;12;17,97;215,64;6102;28 DD
01;100391;1;15/01/2025;000017;PA00497;1;15,80;15,80;6102;28/35/42
01;100392;1;15/01/2025;000009;PA00527;3;45,97;137,91;6102;28 DD
01;100393;1;15/01/2025;000009;PA00437;4;13,71;54,84;5102;30 DD
01;100394;1;15/01/2025;000393;PA00137;1;17,98;17,98;5102;28 DD
02;500190;1;15/01/2025;000169;PA00233;4;7,68;30,72;6102;30 DD
01;100395;1;15/01/2025;000472;PA00566;5;64,67;323,35;5102;28/35/42
02;500191;1;15/01/2025;000144;PA00267;3;40,86;122,58;5102;30 DD
01;100396;1;15/01/2025;000189;PA00319;10;49,22;492,20;6102;28/35/42
02;500192;1;15/01/2025;000351;PA00356;3;39,66;118,98;5102;À VISTA
01;100397;1;15/01/2025;000472;PA00324;2;71,29;142,58;5102;28/35/42
01;100398;1;15/01/2025;000454;PA00309;2;64,99;129,98;6102;30 DD
01;100399;1;15/01/2025;000173;PA00542;19;42,56;808,64;5102;À VISTA
01;100400;1;15/01/2025;000341;PA00220;3;20,17;60,51;6102;30 DD
01;100401;1;15/01/2025;000030;PA00356;4;37,58;150,32;6102;28/35/42
01;100402;1;15/01/2025;000287;PA00318;1;28,48;28,48;5102;28 DD
01;100403;1;15/01/2025;000322;PA00023;17;29,57;502,69;5102;28 DD
01;100404;1;15/01/2025;000126;PA00238;4;27,86;111,44;5102;28/35/42
02;500193;1;15/01/2025;000328;PA00557;6;52,96;317,76;6102;À VISTA
01;100405;1;15/01/2025;000140;PA00279;1;29,86;29,86;6102;À VISTA
02;500194;1;15/01/2025;000383;PA00445;2;21,01;42,02;5102;À VISTA
01;100406;1;15/01/2025;000035;PA00151;4;12,11;48,44;5102;28 DD
01;100407;1;15/01/2025;000257;PA00575;4;59,72;238,88;5102;28 DD
01;100408;1;15/01/2025;000473;PA00322;7;25,26;176,82;5102;À VISTA
01;100409;1;15/01/2025;000312;PA00279;1;28,10;28,10;6102;28 DD
01;100410;1;15/01/2025;000467;PA00588;7;18,68;130,76;6102;28/35/42
01;100411;1;15/01/2025;000472;PA00462;1;15,96;15,96;5102;À VISTA
01;100412;1;15/01/2025;000382;PA00220;2;18,15;36,30;6102;28/35/42
01;100413;1;15/01/2025;000401;PA00314;8;30,82;246,56;5102;28/35/42
02;500195;1;15/01/2025;000365;PA00173;7;13,14;91,98;5102;28/35/42
02;500196;1;16/01/2025;000179;PA00483;8;12,06;96,48;6102;28/35/42
01;100414;1;16/01/2025;000171;PA00541;6;17,47;104,82;6102;28/35/42
02;500197;1;16/01/2025;000335;PA00461;2;12,15;24,30;6102;30 DD
02;500198;1;16/01/2025;000144;PA00335;7;31,93;223,51;6102;À VISTA
01;100415;1;16/01/2025;000401;PA00430;27;12,68;342,36;6102;30 DD
01;100416;1;16/01/2025;000496;PA00427;7;7,23;50,61;5102;28/35/42
02;500199;1;16/01/2025;000359;PA00227;1;48,47;48,47;5102;28 DD
01;100417;1;16/01/2025;943767;PA00213;2;6,76;13,52;6102;30 DD
01;100418;1;16/01/2025;000045;PA00599;20;54,53;1090,60;6102;30 DD
01;100419;1;16/01/2025;000401;PA00154;13;8,32;108,16;5102;28/35/42
01;100420;1;16/01/2025;000189;PA00248;9;15,60;140,40;5102;À VISTA
01;100421;1;16/01/2025;000254;PA00532;1;67,62;67,62;6102;À VISTA
02;500200;1;16/01/2025;000421;PA00180;8;25,34;202,72;6102;28/35/42
01;100422;1;16/01/2025;000358;PA00373;5;13,95;69,75;6102;À VISTA
02;500201;1;16/01/2025;000260;PA00156;2;27,29;54,58;5102;28 DD
01;100423;1;16/01/2025;000134;PA00441;14;14,38;201,32;6102;30 DD
02;500202;1;16/01/2025;000040;PA00085;11;24,25;266,75;5102;30 DD
02;500203;1;16/01/2025;000051;PA00249;1;23,04;23,04;6102;À VISTA
01;100424;1;16/01/2025;000026;PA00568;12;15,47;185,64;5102;À VISTA
01;100425;1;16/01/2025;000186;PA00113;1;18,13;18,13;6102;28 DD
01;100426;1;16/01/2025;000472;PA00171;5;25,60;128,00;6102;30 DD
02;500204;1;16/01/2025;000050;PA00144;2;26,49;52,98;5102;30 DD
01;100427;1;16/01/2025;000255;PA00304;12;36,39;436,68;5102;28 DD
01;100428;1;16/01/2025;000308;PA00196;21;21,56;452,76;5102;28 DD
01;100429;1;16/01/2025;000468;PA00196;9;21,56;194,04;6102;À VISTA
01;100430;1;16/01/2025;000497;PA00033;14;55,65;779,10;6102;28 DD
02;500205;1;16/01/2025;939746;PA00564;3;8,13;24,39;5102;À VISTA
01;100431;1;16/01/2025;000291;PA00396;8;62,66;501,28;6102;À VISTA
02;500206;1;16/01/2025;000355;PA00504;11;20,17;221,87;5102;À VISTA
02;500207;1;16/01/2025;000205;PA00481;14;18,85;263,90;5102;28 DD
01;100432;1;16/01/2025;000388;PA00220;14;20,17;282,38;5102;30 DD
01;100433;1;16/01/2025;000417;PA00503;15;31,96;479,40;6102;30 DD
01;100434;1;16/01/2025;000097;PA00278;6;15,49;92,94;5102;À VISTA
02;500208;1;16/01/2025;000260;PA00414;3;8,20;24,60;6102;28 DD
02;500209;1;16/01/2025;000144;PA00080;20;12,89;257,80;5102;30 DD
02;500210;1;16/01/2025;000055;PA00377;2;10,82;21,64;6102;À VISTA
01;100435;1;16/01/2025;000198;PA00118;4;34,55;138,20;6102;30 DD
01;100436;1;16/01/2025;000302;PA00470;1;16,46;16,46;6102;28 DD
01;100437;1;16/01/2025;000256;PA00033;2;44,52;89,04;6102;28/35/42
02;500211;1;16/01/2025;000179;PA00249;5;27,11;135,55;6102;À VISTA
02;500212;1;16/01/2025;000279;PA00292;11;24,44;268,84;6102;28/35/42
02;500213;1;16/01/2025;000251;PA00554;1;26,26;26,26;6102;30 DD
02;500214;1;16/01/2025;000011;PA00274;3;31,28;93,84;6102;28/35/42
02;500215;1;16/01/2025;000347;PA00394;12;30,47;365,64;6102;28 DD
01;100438;1;16/01/2025;000392;PA00365;4;32,59;130,36;5102;À VISTA
02;500216;1;16/01/2025;000222;PA00361;10;44,41;444,10;6102;28/35/42
01;100439;1;16/01/2025;000324;PA00597;3;14,41;43,23;5102;À VISTA
01;100440;1;16/01/2025;000104;PA00155;1;15,80;15,80;5102;30 DD
02;500217;1;16/01/2025;000364;PA00209;8;21,68;173,44;5102;28/35/42
01;100441;1;16/01/2025;000217;PA00427;28;7,23;202,44;5102;30 DD
02;500218;1;16/01/2025;000319;PA00320;7;50,39;352,73;5102;30 DD
01;100442;1;16/01/2025;000338;PA00387;1;45,17;45,17;5102;30 DD
02;500219;1;16/01/2025;000202;PA00551;1;25,58;25,58;5102;28 DD
02;500220;1;16/01/2025;000084;PA00432;12;30,74;368,88;6102;28 DD
02;500221;1;16/01/2025;000466;PA00501;12;45,41;544,92;6102;28 DD
02;500222;1;16/01/2025;000412;PA00580;3;50,96;152,88;5102;30 DD
02;500223;1;16/01/2025;000179;PA00090;11;12,99;142,89;6102;28/35/42
01;100443;1;17/01/2025;000018;PA00153;14;12,31;172,34;5102;28/35/42
02;500224;1;17/01/2025;000010;PA00343;1;65,40;65,40;5102;30 DD
01;100444;1;17/01/2025;000158;PA00393;1;35,98;35,98;6102;28/35/42
01;100445;1;17/01/2025;000416;PA00327;5;52,28;261,40;6102;28/35/42
01;100446;1;17/01/2025;000233;PA00385;1;16,29;16,29;6102;À VISTA
01;100447;1;17/01/2025;000304;PA00473;1;32,57;32,57;6102;À VISTA
02;500225;1;17/01/2025;000165;PA00322;4;25,26;101,04;5102;À VISTA
01;100448;1;17/01/2025;000156;PA00496;2;6,26;12,52;6102;À VISTA
02;500226;1;17/01/2025;000149;PA00548;1;50,59;50,59;6102;30 DD
01;100449;1;17/01/2025;000128;PA00536;5;59,25;296,25;6102;30 DD
01;100450;1;17/01/2025;000015;PA00121;8;35,83;286,64;6102;28 DD
01;100451;1;17/01/2025;000339;PA00072;1;57,20;57,20;5102;30 DD
01;100452;1;17/01/2025;000141;PA00383;2;46,73;93,46;6102;28/35/42
01;100453;1;17/01/2025;000457;PA00456;7;26,99;188,93;6102;À VISTA
02;500227;1;17/01/2025;000296;PA00489;11;33,26;365,86;6102;28/35/42
01;100454;1;17/01/2025;000072;PA00367;4;56,10;224,40;5102;28 DD
01;100455;1;17/01/2025;000131;PA00474;1;14,98;14,98;5102;28 DD
02;500228;1;17/01/2025;000081;PA00063;2;18,70;37,40;6102;28/35/42
01;100456;1;17/01/2025;000376;PA00203;3;20,26;60,78;6102;28/35/42
01;100457;1;17/01/2025;000113;PA00384;14;39,23;549,22;5102;À VISTA
